Century,Sentiments,Word Diversity,Number of Words,Average Word Length,Number of Adjectives,Number of Adpositions,Number of Adverbs,Number of Conjunctions,Number of Determiners,Number of Nouns,Number of Numerals,Number of Particles,Number of Pronouns,Number of Verbs
17,-0.03484848484848486,0.6934306569343066,137,4.613138686131387,0.072992700729927,0.072992700729927,0.06569343065693431,0.0364963503649635,0.08759124087591241,0.25547445255474455,0.0,0.0072992700729927005,0.11678832116788321,0.2846715328467153
17,0.1212121212121212,0.782312925170068,147,4.639455782312925,0.07482993197278912,0.08843537414965986,0.08843537414965986,0.034013605442176874,0.10884353741496598,0.23129251700680273,0.0,0.034013605442176874,0.10204081632653061,0.23809523809523808
17,0.046000000000000006,0.7272727272727273,132,4.28030303030303,0.06060606060606061,0.09090909090909091,0.03787878787878788,0.045454545454545456,0.15151515151515152,0.3333333333333333,0.0,0.015151515151515152,0.09090909090909091,0.17424242424242425
17,0.42000000000000004,0.7103448275862069,145,4.413793103448276,0.07586206896551724,0.10344827586206896,0.027586206896551724,0.027586206896551724,0.12413793103448276,0.3103448275862069,0.0,0.027586206896551724,0.12413793103448276,0.1793103448275862
17,0.011666666666666659,0.7066666666666667,150,4.06,0.05333333333333334,0.09333333333333334,0.07333333333333333,0.06,0.10666666666666667,0.26666666666666666,0.0,0.02666666666666667,0.11333333333333333,0.20666666666666667
17,0.26909722222222227,0.6120218579234973,183,4.2076502732240435,0.060109289617486336,0.08743169398907104,0.04918032786885246,0.04371584699453552,0.14207650273224043,0.25136612021857924,0.0273224043715847,0.01092896174863388,0.11475409836065574,0.20765027322404372
17,0.014732142857142855,0.7384615384615385,130,4.292307692307692,0.1076923076923077,0.09230769230769231,0.023076923076923078,0.05384615384615385,0.08461538461538462,0.2923076923076923,0.0,0.023076923076923078,0.11538461538461539,0.2076923076923077
17,0.20855263157894738,0.7246376811594203,138,4.239130434782608,0.09420289855072464,0.12318840579710146,0.050724637681159424,0.07971014492753623,0.09420289855072464,0.34782608695652173,0.007246376811594203,0.0,0.09420289855072464,0.10869565217391304
17,0.258080808080808,0.706766917293233,133,4.18796992481203,0.06766917293233082,0.08270676691729323,0.06015037593984962,0.05263157894736842,0.12781954887218044,0.2631578947368421,0.0,0.045112781954887216,0.06015037593984962,0.24060150375939848
17,-0.06387085137085138,0.7368421052631579,152,4.296052631578948,0.09210526315789473,0.09868421052631579,0.013157894736842105,0.03289473684210526,0.13157894736842105,0.25,0.0,0.02631578947368421,0.13157894736842105,0.2236842105263158
17,-0.14444444444444446,0.7163120567375887,141,3.9574468085106385,0.12056737588652482,0.10638297872340426,0.03546099290780142,0.07092198581560284,0.1276595744680851,0.2907801418439716,0.0070921985815602835,0.02127659574468085,0.05673758865248227,0.16312056737588654
17,0.09863866843033511,0.640926640926641,518,4.55019305019305,0.11583011583011583,0.1274131274131274,0.03088803088803089,0.06177606177606178,0.13320463320463322,0.3223938223938224,0.0,0.021235521235521235,0.05791505791505792,0.12934362934362933
17,0.16729166666666662,0.7006369426751592,157,4.45859872611465,0.17834394904458598,0.08280254777070063,0.05732484076433121,0.044585987261146494,0.07643312101910828,0.267515923566879,0.0,0.025477707006369428,0.08280254777070063,0.18471337579617833
17,0.45999999999999996,0.7543859649122807,114,4.078947368421052,0.09649122807017543,0.07017543859649122,0.043859649122807015,0.043859649122807015,0.15789473684210525,0.2631578947368421,0.0,0.03508771929824561,0.05263157894736842,0.23684210526315788
17,0.25,0.7022900763358778,131,4.351145038167939,0.061068702290076333,0.1297709923664122,0.015267175572519083,0.015267175572519083,0.13740458015267176,0.31297709923664124,0.0,0.030534351145038167,0.07633587786259542,0.22137404580152673
17,0.016203703703703703,0.7443609022556391,133,4.037593984962406,0.09022556390977443,0.045112781954887216,0.08270676691729323,0.06015037593984962,0.05263157894736842,0.24812030075187969,0.007518796992481203,0.045112781954887216,0.11278195488721804,0.2556390977443609
17,0.15332723057875197,0.3317227281174503,5381,4.576101096450474,0.1289723099795577,0.11336182865638357,0.05798178777178963,0.060026017468871956,0.11484854116335254,0.31053707489314253,0.0013008734435978444,0.019884779780709905,0.05129158149042929,0.1416093662887939
17,0.37366071428571435,0.7282608695652174,92,4.489130434782608,0.10869565217391304,0.13043478260869565,0.010869565217391304,0.021739130434782608,0.11956521739130435,0.31521739130434784,0.0,0.03260869565217391,0.13043478260869565,0.13043478260869565
17,-0.005396825396825385,0.6763285024154589,207,4.468599033816425,0.06763285024154589,0.10144927536231885,0.06280193236714976,0.06763285024154589,0.09178743961352658,0.23671497584541062,0.004830917874396135,0.00966183574879227,0.1111111111111111,0.2463768115942029
17,-0.10029761904761904,0.8548387096774194,62,4.5,0.0967741935483871,0.06451612903225806,0.08064516129032258,0.03225806451612903,0.0967741935483871,0.1935483870967742,0.0,0.03225806451612903,0.12903225806451613,0.27419354838709675
17,0.13522727272727275,0.6525198938992043,377,4.4429708222811675,0.1273209549071618,0.1273209549071618,0.04774535809018567,0.03183023872679045,0.07427055702917772,0.3103448275862069,0.002652519893899204,0.034482758620689655,0.07957559681697612,0.16180371352785147
17,0.1,0.8666666666666667,45,4.2444444444444445,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.044444444444444446,0.1111111111111111,0.28888888888888886,0.0,0.044444444444444446,0.044444444444444446,0.13333333333333333
17,0.11704144620811288,0.5632458233890215,419,4.164677804295943,0.081145584725537,0.1288782816229117,0.07875894988066826,0.028639618138424822,0.12410501193317422,0.26968973747016706,0.00477326968973747,0.026252983293556086,0.0954653937947494,0.162291169451074
17,0.2424603174603174,0.5379310344827586,290,4.6,0.09655172413793103,0.03793103448275862,0.09655172413793103,0.041379310344827586,0.07931034482758621,0.21724137931034482,0.0034482758620689655,0.04482758620689655,0.09655172413793103,0.28620689655172415
17,0.21890652557319223,0.5235849056603774,424,4.245283018867925,0.07783018867924528,0.10613207547169812,0.08254716981132075,0.04481132075471698,0.16273584905660377,0.24764150943396226,0.007075471698113208,0.02358490566037736,0.0660377358490566,0.18160377358490565
17,0.6,0.868421052631579,38,4.0,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.2894736842105263,0.02631578947368421,0.0,0.0,0.15789473684210525
17,0.037037037037037035,0.6388888888888888,36,4.472222222222222,0.2222222222222222,0.05555555555555555,0.25,0.0,0.1111111111111111,0.19444444444444445,0.0,0.0,0.0,0.16666666666666666
17,0.1583333333333333,0.8524590163934426,61,4.672131147540983,0.16393442622950818,0.16393442622950818,0.08196721311475409,0.0,0.06557377049180328,0.3442622950819672,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.11475409836065574
17,0.10326576576576574,0.5138004246284501,942,4.111464968152866,0.07961783439490445,0.1029723991507431,0.06900212314225053,0.05732484076433121,0.09872611464968153,0.25902335456475584,0.004246284501061571,0.032908704883227176,0.10509554140127389,0.1910828025477707
17,0.047272727272727265,0.8392857142857143,56,4.285714285714286,0.125,0.14285714285714285,0.05357142857142857,0.08928571428571429,0.10714285714285714,0.26785714285714285,0.0,0.03571428571428571,0.017857142857142856,0.16071428571428573
17,0.049999999999999996,0.7248322147651006,149,4.02013422818792,0.053691275167785234,0.11409395973154363,0.06711409395973154,0.013422818791946308,0.1342281879194631,0.24161073825503357,0.013422818791946308,0.013422818791946308,0.10067114093959731,0.2483221476510067
17,0.12190476190476189,0.7318840579710145,138,4.601449275362318,0.08695652173913043,0.12318840579710146,0.09420289855072464,0.043478260869565216,0.10869565217391304,0.2608695652173913,0.007246376811594203,0.036231884057971016,0.08695652173913043,0.15217391304347827
17,0.1,0.7142857142857143,49,4.224489795918367,0.10204081632653061,0.16326530612244897,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.2653061224489796,0.02040816326530612,0.08163265306122448,0.14285714285714285,0.10204081632653061
17,0.32303921568627453,0.6728971962616822,214,3.9205607476635516,0.11214953271028037,0.11682242990654206,0.07009345794392523,0.056074766355140186,0.09345794392523364,0.2336448598130841,0.009345794392523364,0.02336448598130841,0.06074766355140187,0.22429906542056074
17,0.4428571428571429,0.8243243243243243,74,4.486486486486487,0.06756756756756757,0.16216216216216217,0.08108108108108109,0.0,0.0945945945945946,0.33783783783783783,0.0,0.04054054054054054,0.013513513513513514,0.20270270270270271
17,0.28095238095238095,0.7522935779816514,109,4.330275229357798,0.11009174311926606,0.07339449541284404,0.10091743119266056,0.01834862385321101,0.05504587155963303,0.29357798165137616,0.0,0.03669724770642202,0.09174311926605505,0.22018348623853212
17,0.18714285714285714,0.8867924528301887,53,4.39622641509434,0.11320754716981132,0.07547169811320754,0.018867924528301886,0.03773584905660377,0.16981132075471697,0.32075471698113206,0.0,0.018867924528301886,0.018867924528301886,0.22641509433962265
17,0.2066666666666667,0.8505747126436781,87,4.632183908045977,0.10344827586206896,0.13793103448275862,0.09195402298850575,0.034482758620689655,0.08045977011494253,0.28735632183908044,0.0,0.034482758620689655,0.04597701149425287,0.1724137931034483
17,-0.018482905982905983,0.5544303797468354,395,4.308860759493671,0.05569620253164557,0.12151898734177215,0.0759493670886076,0.06582278481012659,0.15443037974683543,0.25569620253164554,0.017721518987341773,0.02531645569620253,0.05569620253164557,0.17215189873417722
17,-0.21250000000000002,0.8297872340425532,47,4.170212765957447,0.06382978723404255,0.19148936170212766,0.1276595744680851,0.0,0.1276595744680851,0.2127659574468085,0.02127659574468085,0.0,0.0851063829787234,0.1702127659574468
17,0.325,0.8103448275862069,58,4.137931034482759,0.017241379310344827,0.08620689655172414,0.06896551724137931,0.05172413793103448,0.05172413793103448,0.1896551724137931,0.0,0.08620689655172414,0.1724137931034483,0.27586206896551724
17,0.31999999999999995,0.7215189873417721,79,3.7088607594936707,0.0759493670886076,0.10126582278481013,0.12658227848101267,0.012658227848101266,0.06329113924050633,0.189873417721519,0.0,0.05063291139240506,0.13924050632911392,0.24050632911392406
17,0.21113636363636368,0.6208791208791209,182,4.346153846153846,0.08791208791208792,0.06593406593406594,0.06593406593406594,0.02197802197802198,0.06043956043956044,0.3076923076923077,0.005494505494505495,0.04395604395604396,0.12087912087912088,0.21978021978021978
17,0.13,0.5652173913043478,92,3.5760869565217392,0.09782608695652174,0.05434782608695652,0.05434782608695652,0.06521739130434782,0.14130434782608695,0.2826086956521739,0.0,0.010869565217391304,0.15217391304347827,0.14130434782608695
17,0.35000000000000003,0.9210526315789473,38,3.9210526315789473,0.15789473684210525,0.07894736842105263,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.2894736842105263,0.0,0.0,0.13157894736842105,0.15789473684210525
17,-0.075,0.8333333333333334,36,3.9722222222222223,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.2777777777777778,0.0,0.0,0.08333333333333333,0.25
17,0.2625,0.7283950617283951,81,4.209876543209877,0.07407407407407407,0.08641975308641975,0.1111111111111111,0.037037037037037035,0.12345679012345678,0.2222222222222222,0.0,0.037037037037037035,0.09876543209876543,0.20987654320987653
17,-0.2106060606060606,0.8285714285714286,70,4.314285714285714,0.17142857142857143,0.12857142857142856,0.02857142857142857,0.0,0.07142857142857142,0.3,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.18571428571428572
17,0.5571428571428572,0.7936507936507936,63,4.444444444444445,0.12698412698412698,0.14285714285714285,0.047619047619047616,0.015873015873015872,0.14285714285714285,0.23809523809523808,0.0,0.031746031746031744,0.031746031746031744,0.2222222222222222
17,0.4,0.7614678899082569,109,4.321100917431193,0.07339449541284404,0.1651376146788991,0.10091743119266056,0.05504587155963303,0.05504587155963303,0.2018348623853211,0.009174311926605505,0.05504587155963303,0.05504587155963303,0.22935779816513763
17,0.23753543083900225,0.6486486486486487,296,4.5641891891891895,0.13513513513513514,0.12837837837837837,0.07094594594594594,0.033783783783783786,0.11486486486486487,0.2635135135135135,0.016891891891891893,0.02702702702702703,0.05067567567567568,0.15878378378378377
17,0.1260404179154179,0.5619469026548672,678,4.287610619469026,0.10176991150442478,0.10766961651917405,0.08112094395280237,0.05457227138643068,0.09587020648967552,0.26253687315634217,0.004424778761061947,0.03392330383480826,0.08702064896755163,0.1696165191740413
17,0.15978132387706856,0.5122362869198313,1185,4.385654008438818,0.08945147679324894,0.12067510548523207,0.05569620253164557,0.03375527426160337,0.11139240506329114,0.28270042194092826,0.002531645569620253,0.018565400843881856,0.0919831223628692,0.19156118143459916
17,-0.013333333333333313,0.8271604938271605,81,4.753086419753086,0.04938271604938271,0.09876543209876543,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.25925925925925924,0.012345679012345678,0.0,0.09876543209876543,0.14814814814814814
17,0.22333333333333336,0.7314285714285714,175,4.234285714285714,0.11428571428571428,0.13142857142857142,0.09142857142857143,0.04,0.05714285714285714,0.2857142857142857,0.0,0.017142857142857144,0.07428571428571429,0.18857142857142858
17,0.07777777777777774,0.8701298701298701,77,4.038961038961039,0.09090909090909091,0.09090909090909091,0.1038961038961039,0.05194805194805195,0.07792207792207792,0.2597402597402597,0.012987012987012988,0.025974025974025976,0.05194805194805195,0.23376623376623376
17,0.5583333333333333,0.6782608695652174,115,3.5652173913043477,0.0782608695652174,0.06956521739130435,0.09565217391304348,0.043478260869565216,0.06956521739130435,0.23478260869565218,0.0,0.034782608695652174,0.13043478260869565,0.24347826086956523
17,0.16666666666666669,0.8260869565217391,23,4.130434782608695,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.2608695652173913
17,0.16102040816326532,0.5958429561200924,433,4.38337182448037,0.09930715935334873,0.08314087759815242,0.09237875288683603,0.050808314087759814,0.09006928406466513,0.2517321016166282,0.009237875288683603,0.03002309468822171,0.09699769053117784,0.19630484988452657
17,-0.31666666666666665,0.7441860465116279,43,3.5813953488372094,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.32558139534883723,0.0,0.023255813953488372,0.023255813953488372,0.20930232558139536
17,0.15714285714285717,0.7195121951219512,82,4.365853658536586,0.07317073170731707,0.1951219512195122,0.08536585365853659,0.0,0.12195121951219512,0.2926829268292683,0.0,0.024390243902439025,0.04878048780487805,0.15853658536585366
17,0.27361111111111114,0.6152019002375297,421,4.085510688836105,0.08076009501187649,0.12114014251781473,0.05463182897862233,0.0332541567695962,0.09263657957244656,0.2660332541567696,0.0023752969121140144,0.05463182897862233,0.08788598574821853,0.20665083135391923
17,0.24059123847167324,0.5724020442930153,587,4.519591141396933,0.10732538330494037,0.0817717206132879,0.11073253833049404,0.03577512776831346,0.10391822827938671,0.2657580919931857,0.0017035775127768314,0.018739352640545145,0.05281090289608177,0.21976149914821125
17,0.2159090909090909,0.6990291262135923,206,4.635922330097087,0.1262135922330097,0.09223300970873786,0.11650485436893204,0.024271844660194174,0.07766990291262135,0.19902912621359223,0.0,0.02912621359223301,0.09223300970873786,0.24271844660194175
17,0.08,0.85,40,4.725,0.175,0.1,0.025,0.05,0.05,0.3,0.0,0.025,0.125,0.15
17,0.20565476190476192,0.6968325791855203,221,4.3031674208144794,0.11764705882352941,0.1085972850678733,0.06787330316742081,0.03619909502262444,0.1085972850678733,0.29411764705882354,0.0,0.03619909502262444,0.05429864253393665,0.17647058823529413
17,0.033958333333333326,0.4612005856515373,683,4.405563689604685,0.09809663250366032,0.0849194729136164,0.07613469985358712,0.03367496339677892,0.08931185944363104,0.24743777452415813,0.008784773060029283,0.03513909224011713,0.13323572474377746,0.19326500732064422
17,0.24672619047619043,0.6636363636363637,220,4.295454545454546,0.09545454545454546,0.11818181818181818,0.045454545454545456,0.05454545454545454,0.08181818181818182,0.31363636363636366,0.0,0.02727272727272727,0.07727272727272727,0.18636363636363637
17,0.1357142857142857,0.6714285714285714,140,4.107142857142857,0.05,0.07857142857142857,0.07857142857142857,0.02142857142857143,0.07142857142857142,0.29285714285714287,0.0,0.02857142857142857,0.12857142857142856,0.24285714285714285
17,0.4333333333333333,1.0,19,4.894736842105263,0.15789473684210525,0.0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.0,0.0,0.0,0.15789473684210525
17,0.412037037037037,0.7368421052631579,114,4.105263157894737,0.07017543859649122,0.12280701754385964,0.09649122807017543,0.05263157894736842,0.09649122807017543,0.19298245614035087,0.03508771929824561,0.05263157894736842,0.08771929824561403,0.19298245614035087
17,0.06696969696969693,0.8041237113402062,97,4.134020618556701,0.13402061855670103,0.12371134020618557,0.09278350515463918,0.020618556701030927,0.05154639175257732,0.24742268041237114,0.0,0.0,0.08247422680412371,0.23711340206185566
17,-0.05750000000000001,0.7411764705882353,85,4.211764705882353,0.07058823529411765,0.08235294117647059,0.07058823529411765,0.03529411764705882,0.047058823529411764,0.29411764705882354,0.0,0.047058823529411764,0.15294117647058825,0.2
17,0.2625,0.7671232876712328,73,3.9726027397260273,0.0547945205479452,0.1095890410958904,0.0821917808219178,0.0547945205479452,0.0410958904109589,0.2328767123287671,0.0,0.0136986301369863,0.2054794520547945,0.2054794520547945
17,0.3138888888888889,0.7884615384615384,104,4.663461538461538,0.16346153846153846,0.17307692307692307,0.04807692307692308,0.019230769230769232,0.10576923076923077,0.25961538461538464,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.18269230769230768
17,0.2281954887218045,0.52,250,3.988,0.08,0.092,0.076,0.068,0.1,0.296,0.004,0.012,0.076,0.196
17,0.051686507936507926,0.5326460481099656,291,4.158075601374571,0.08934707903780069,0.10652920962199312,0.07560137457044673,0.027491408934707903,0.06872852233676977,0.2920962199312715,0.0,0.010309278350515464,0.13745704467353953,0.19243986254295534
17,-0.13333333333333333,0.7727272727272727,66,4.106060606060606,0.06060606060606061,0.15151515151515152,0.045454545454545456,0.07575757575757576,0.13636363636363635,0.2727272727272727,0.0,0.015151515151515152,0.045454545454545456,0.19696969696969696
17,0.13452380952380952,0.6313725490196078,255,4.2823529411764705,0.08627450980392157,0.11764705882352941,0.06274509803921569,0.047058823529411764,0.07450980392156863,0.2901960784313726,0.00392156862745098,0.047058823529411764,0.0784313725490196,0.19215686274509805
17,0.278525641025641,0.5533807829181495,562,4.222419928825623,0.0800711743772242,0.12277580071174377,0.06761565836298933,0.07651245551601424,0.11209964412811388,0.2491103202846975,0.0017793594306049821,0.026690391459074734,0.08718861209964412,0.17615658362989323
17,0.16915584415584417,0.746031746031746,126,4.126984126984127,0.1349206349206349,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.07142857142857142,0.24603174603174602,0.0,0.047619047619047616,0.07936507936507936,0.18253968253968253
17,0.4,0.813953488372093,43,4.3023255813953485,0.06976744186046512,0.09302325581395349,0.13953488372093023,0.06976744186046512,0.046511627906976744,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.2558139534883721
17,0.3854166666666667,0.703125,128,3.828125,0.1328125,0.0859375,0.0390625,0.0390625,0.09375,0.21875,0.0078125,0.078125,0.078125,0.2265625
17,0.22083333333333335,0.7352941176470589,102,4.137254901960785,0.10784313725490197,0.09803921568627451,0.12745098039215685,0.0392156862745098,0.058823529411764705,0.2647058823529412,0.0,0.00980392156862745,0.09803921568627451,0.19607843137254902
17,0.07333333333333332,0.7281553398058253,103,4.135922330097087,0.04854368932038835,0.14563106796116504,0.08737864077669903,0.06796116504854369,0.07766990291262135,0.2524271844660194,0.0,0.02912621359223301,0.11650485436893204,0.17475728155339806
17,0.3513636363636363,0.6834862385321101,218,4.247706422018348,0.10550458715596331,0.12385321100917432,0.09174311926605505,0.05504587155963303,0.0779816513761468,0.26146788990825687,0.0,0.009174311926605505,0.11009174311926606,0.1651376146788991
17,0.32142857142857145,0.7176470588235294,85,3.7176470588235295,0.058823529411764705,0.08235294117647059,0.15294117647058825,0.03529411764705882,0.08235294117647059,0.23529411764705882,0.0,0.023529411764705882,0.12941176470588237,0.18823529411764706
17,0.08571428571428573,0.7588652482269503,141,4.539007092198582,0.1347517730496454,0.12056737588652482,0.10638297872340426,0.028368794326241134,0.04964539007092199,0.20567375886524822,0.0070921985815602835,0.02127659574468085,0.11347517730496454,0.2127659574468085
17,0.18766233766233764,0.8301886792452831,106,4.235849056603773,0.09433962264150944,0.07547169811320754,0.11320754716981132,0.03773584905660377,0.04716981132075472,0.25471698113207547,0.0,0.05660377358490566,0.08490566037735849,0.22641509433962265
17,-0.021041666666666663,0.7065868263473054,167,4.401197604790419,0.0658682634730539,0.11377245508982035,0.10179640718562874,0.029940119760479042,0.11976047904191617,0.25149700598802394,0.0,0.041916167664670656,0.0718562874251497,0.20359281437125748
17,0.42000000000000004,0.7,50,4.42,0.08,0.1,0.16,0.02,0.12,0.34,0.02,0.0,0.02,0.14
17,0.11605902777777777,0.697841726618705,139,4.0215827338129495,0.10071942446043165,0.12949640287769784,0.07913669064748201,0.03597122302158273,0.08633093525179857,0.23741007194244604,0.0,0.04316546762589928,0.10071942446043165,0.18705035971223022
17,0.15205128205128204,0.7604790419161677,167,4.688622754491018,0.10179640718562874,0.11976047904191617,0.023952095808383235,0.04790419161676647,0.0658682634730539,0.40119760479041916,0.0,0.011976047904191617,0.07784431137724551,0.1497005988023952
17,0.23590510366826156,0.6875,176,4.193181818181818,0.10795454545454546,0.13068181818181818,0.09659090909090909,0.017045454545454544,0.03977272727272727,0.29545454545454547,0.0,0.022727272727272728,0.10227272727272728,0.1875
17,0.11896825396825397,0.7528735632183908,174,4.568965517241379,0.12643678160919541,0.10919540229885058,0.034482758620689655,0.034482758620689655,0.09195402298850575,0.3218390804597701,0.0,0.017241379310344827,0.07471264367816093,0.1896551724137931
17,0.28125,0.7543859649122807,114,4.850877192982456,0.07017543859649122,0.10526315789473684,0.07017543859649122,0.05263157894736842,0.08771929824561403,0.30701754385964913,0.0,0.03508771929824561,0.06140350877192982,0.21052631578947367
17,0.024999999999999988,0.744,125,4.352,0.112,0.112,0.064,0.04,0.104,0.288,0.0,0.016,0.12,0.144
17,-0.04722222222222222,0.768,125,4.496,0.128,0.048,0.056,0.04,0.128,0.304,0.0,0.04,0.048,0.208
17,-0.0658234126984127,0.7142857142857143,203,4.487684729064039,0.10837438423645321,0.10837438423645321,0.034482758620689655,0.034482758620689655,0.15270935960591134,0.3054187192118227,0.0049261083743842365,0.04433497536945813,0.054187192118226604,0.15270935960591134
17,0.17555555555555558,0.6097560975609756,164,4.463414634146342,0.1402439024390244,0.12804878048780488,0.054878048780487805,0.07926829268292683,0.06707317073170732,0.2926829268292683,0.024390243902439025,0.0,0.10975609756097561,0.10365853658536585
17,0.0,0.8032786885245902,61,4.081967213114754,0.11475409836065574,0.13114754098360656,0.08196721311475409,0.04918032786885246,0.14754098360655737,0.39344262295081966,0.0,0.0,0.01639344262295082,0.06557377049180328
17,-0.10659722222222222,0.4690265486725664,113,3.9292035398230087,0.168141592920354,0.061946902654867256,0.017699115044247787,0.0,0.07964601769911504,0.3274336283185841,0.0,0.0,0.10619469026548672,0.23893805309734514
17,0.20916666666666667,0.6082474226804123,97,3.7731958762886597,0.07216494845360824,0.12371134020618557,0.020618556701030927,0.041237113402061855,0.10309278350515463,0.27835051546391754,0.0,0.05154639175257732,0.10309278350515463,0.20618556701030927
17,0.17756387403446228,0.6388888888888888,252,4.2936507936507935,0.07142857142857142,0.1349206349206349,0.03968253968253968,0.07539682539682539,0.09126984126984126,0.25793650793650796,0.0,0.01984126984126984,0.07539682539682539,0.23412698412698413
17,0.26904761904761904,0.6666666666666666,90,3.8777777777777778,0.1,0.1,0.07777777777777778,0.07777777777777778,0.1,0.24444444444444444,0.0,0.03333333333333333,0.044444444444444446,0.2222222222222222
17,0.234375,0.6203208556149733,187,3.946524064171123,0.0748663101604278,0.11229946524064172,0.053475935828877004,0.08021390374331551,0.11764705882352941,0.31016042780748665,0.0,0.016042780748663103,0.053475935828877004,0.18181818181818182
17,-0.13625000000000004,0.6586538461538461,208,5.096153846153846,0.16826923076923078,0.1778846153846154,0.004807692307692308,0.038461538461538464,0.07692307692307693,0.34134615384615385,0.0,0.0,0.0625,0.12980769230769232
17,-0.16835390946502057,0.5705882352941176,340,4.432352941176471,0.08235294117647059,0.14705882352941177,0.023529411764705882,0.03529411764705882,0.12352941176470589,0.34411764705882353,0.0029411764705882353,0.008823529411764706,0.07941176470588235,0.15294117647058825
17,0.21645833333333334,0.6774193548387096,155,3.9741935483870967,0.07741935483870968,0.11612903225806452,0.05161290322580645,0.05806451612903226,0.10967741935483871,0.1935483870967742,0.0064516129032258064,0.03225806451612903,0.13548387096774195,0.21935483870967742
17,0.4142857142857142,0.6419753086419753,81,4.271604938271605,0.09876543209876543,0.13580246913580246,0.0,0.024691358024691357,0.1111111111111111,0.30864197530864196,0.0,0.012345679012345678,0.12345679012345678,0.18518518518518517
17,-0.054999999999999986,0.7358490566037735,53,4.0,0.11320754716981132,0.1320754716981132,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.22641509433962265,0.0,0.03773584905660377,0.09433962264150944,0.20754716981132076
17,0.12962310606060606,0.4629898403483309,689,4.100145137880987,0.07256894049346879,0.13642960812772134,0.03773584905660377,0.059506531204644414,0.13642960812772134,0.2772133526850508,0.0043541364296081275,0.030478955007256895,0.0783744557329463,0.16690856313497823
17,-0.03778508771929825,0.5763546798029556,406,4.261083743842365,0.10591133004926108,0.1206896551724138,0.04433497536945813,0.03694581280788178,0.10344827586206896,0.3251231527093596,0.0,0.012315270935960592,0.08374384236453201,0.16748768472906403
17,-0.015454545454545462,0.6026058631921825,307,4.563517915309446,0.13355048859934854,0.15960912052117263,0.048859934853420196,0.02280130293159609,0.11074918566775244,0.33876221498371334,0.03908794788273615,0.0,0.03257328990228013,0.11400651465798045
17,-0.09122555605314228,0.4629948364888124,581,4.562822719449225,0.13941480206540446,0.15834767641996558,0.01721170395869191,0.04991394148020654,0.10327022375215146,0.3287435456110155,0.008605851979345954,0.01721170395869191,0.043029259896729774,0.1342512908777969
17,-0.0053571428571428615,0.8181818181818182,110,4.172727272727273,0.09090909090909091,0.07272727272727272,0.06363636363636363,0.02727272727272727,0.10909090909090909,0.2727272727272727,0.0,0.01818181818181818,0.10909090909090909,0.23636363636363636
17,0.1240312213039486,0.5025510204081632,392,4.211734693877551,0.11989795918367346,0.09183673469387756,0.05612244897959184,0.08418367346938775,0.06377551020408163,0.3086734693877551,0.01020408163265306,0.02295918367346939,0.08928571428571429,0.15306122448979592
17,-0.061072261072261075,0.61,100,3.88,0.14,0.09,0.07,0.05,0.17,0.26,0.0,0.01,0.03,0.18
17,0.04473154640886274,0.3056579232603512,4613,4.2701062215478,0.08909603295035769,0.1283329720355517,0.051593323216995446,0.03555170171255149,0.13982224149143724,0.2733579015824843,0.006069802731411229,0.01929330153912855,0.06741816605246044,0.18946455668762194
17,0.25625,0.8157894736842105,38,3.763157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.21052631578947367,0.23684210526315788,0.0,0.02631578947368421,0.05263157894736842,0.2631578947368421
17,0.5166666666666665,0.52,50,3.46,0.16,0.0,0.04,0.04,0.04,0.48,0.04,0.0,0.04,0.16
17,0.125,0.8444444444444444,45,4.533333333333333,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.35555555555555557,0.0,0.022222222222222223,0.1111111111111111,0.2
17,0.10625000000000001,0.7384615384615385,65,3.830769230769231,0.1076923076923077,0.16923076923076924,0.015384615384615385,0.046153846153846156,0.1076923076923077,0.23076923076923078,0.0,0.015384615384615385,0.07692307692307693,0.23076923076923078
17,0.195,0.7394957983193278,119,4.310924369747899,0.1092436974789916,0.14285714285714285,0.05042016806722689,0.03361344537815126,0.09243697478991597,0.2773109243697479,0.0,0.025210084033613446,0.07563025210084033,0.19327731092436976
